warn: LLAMA_ARG_HOST environment variable is set, but will be overwritten by command line argument --host
0.00.327.210 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.466.764 I srv          init: The UI is disabled
0.00.466.768 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.466.908 W srv  llama_server: -----------------
0.00.466.910 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.466.910 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.466.910 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.466.910 W srv  llama_server: -----------------
0.00.468.215 I srv    load_model: loading model '/models/Qwen3.6-27B-A3B-Coder-CD-IQ4_K_M.gguf'
0.02.234.844 W llama_model_loader: tensor overrides to CPU are used with mmap enabled - consider using --no-mmap for better performance
0.04.708.462 I common_speculative_init_result: creating MTP draft context against the target model '/models/Qwen3.6-27B-A3B-Coder-CD-IQ4_K_M.gguf'
0.04.825.872 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 32768, kv_unified = 'false'
0.04.890.826 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.04.890.874 I srv  llama_server: model loaded
0.04.890.879 I srv  llama_server: listening on http://0.0.0.0:8080
1.39.513.004 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
9.23.897.299 I slot print_timing: id  0 | task 5265 | n_decoded =   5494, tg =  38.63 t/s, tg_3s =  35.10 t/s
9.26.909.264 I slot print_timing: id  0 | task 5265 | n_decoded =   5605, tg =  38.59 t/s, tg_3s =  36.85 t/s
9.29.951.190 I slot print_timing: id  0 | task 5265 | n_decoded =   5715, tg =  38.54 t/s, tg_3s =  36.16 t/s
9.32.956.279 I slot print_timing: id  0 | task 5265 | n_decoded =   5805, tg =  38.37 t/s, tg_3s =  29.95 t/s
9.35.966.286 I slot print_timing: id  0 | task 5265 | n_decoded =   5905, tg =  38.27 t/s, tg_3s =  33.22 t/s
9.38.973.039 I slot print_timing: id  0 | task 5265 | n_decoded =   6012, tg =  38.22 t/s, tg_3s =  35.59 t/s
9.41.976.016 I slot print_timing: id  0 | task 5265 | n_decoded =   6122, tg =  38.19 t/s, tg_3s =  36.63 t/s
9.44.985.759 I slot print_timing: id  0 | task 5265 | n_decoded =   6220, tg =  38.09 t/s, tg_3s =  32.56 t/s
9.48.003.202 I slot print_timing: id  0 | task 5265 | n_decoded =   6331, tg =  38.06 t/s, tg_3s =  36.79 t/s
9.51.048.006 I slot print_timing: id  0 | task 5265 | n_decoded =   6446, tg =  38.06 t/s, tg_3s =  37.77 t/s
9.54.053.501 I slot print_timing: id  0 | task 5265 | n_decoded =   6564, tg =  38.08 t/s, tg_3s =  39.26 t/s
9.57.057.289 I slot print_timing: id  0 | task 5265 | n_decoded =   6682, tg =  38.10 t/s, tg_3s =  39.28 t/s
10.00.110.691 I slot print_timing: id  0 | task 5265 | n_decoded =   6766, tg =  37.92 t/s, tg_3s =  27.51 t/s
10.03.194.034 I slot print_timing: id  0 | task 5265 | n_decoded =   6849, tg =  37.73 t/s, tg_3s =  26.92 t/s
10.06.284.709 I slot print_timing: id  0 | task 5265 | n_decoded =   6931, tg =  37.54 t/s, tg_3s =  26.53 t/s
10.09.308.717 I slot print_timing: id  0 | task 5265 | n_decoded =   7016, tg =  37.39 t/s, tg_3s =  28.11 t/s
10.12.367.430 I slot print_timing: id  0 | task 5265 | n_decoded =   7096, tg =  37.21 t/s, tg_3s =  26.15 t/s
10.15.382.607 I slot print_timing: id  0 | task 5265 | n_decoded =   7190, tg =  37.12 t/s, tg_3s =  31.18 t/s
10.18.434.714 I slot print_timing: id  0 | task 5265 | n_decoded =   7293, tg =  37.06 t/s, tg_3s =  33.75 t/s
10.21.442.631 I slot print_timing: id  0 | task 5265 | n_decoded =   7397, tg =  37.03 t/s, tg_3s =  34.58 t/s
10.24.457.150 I slot print_timing: id  0 | task 5265 | n_decoded =   7503, tg =  37.00 t/s, tg_3s =  35.16 t/s
10.27.506.613 I slot print_timing: id  0 | task 5265 | n_decoded =   7603, tg =  36.94 t/s, tg_3s =  32.79 t/s
10.30.548.645 I slot print_timing: id  0 | task 5265 | n_decoded =   7717, tg =  36.95 t/s, tg_3s =  37.48 t/s
10.33.582.781 I slot print_timing: id  0 | task 5265 | n_decoded =   7829, tg =  36.94 t/s, tg_3s =  36.91 t/s
10.36.615.288 I slot print_timing: id  0 | task 5265 | n_decoded =   7943, tg =  36.95 t/s, tg_3s =  37.59 t/s
10.39.635.023 I slot print_timing: id  0 | task 5265 | n_decoded =   8059, tg =  36.97 t/s, tg_3s =  38.41 t/s
10.42.662.780 I slot print_timing: id  0 | task 5265 | n_decoded =   8167, tg =  36.96 t/s, tg_3s =  35.67 t/s
10.45.683.060 I slot print_timing: id  0 | task 5265 | n_decoded =   8283, tg =  36.98 t/s, tg_3s =  38.41 t/s
10.48.685.200 I slot print_timing: id  0 | task 5265 | n_decoded =   8393, tg =  36.97 t/s, tg_3s =  36.64 t/s
10.51.694.574 I slot print_timing: id  0 | task 5265 | n_decoded =   8505, tg =  36.97 t/s, tg_3s =  37.22 t/s
10.54.700.852 I slot print_timing: id  0 | task 5265 | n_decoded =   8620, tg =  36.99 t/s, tg_3s =  38.25 t/s
10.57.747.410 I slot print_timing: id  0 | task 5265 | n_decoded =   8728, tg =  36.97 t/s, tg_3s =  35.45 t/s
11.00.773.022 I slot print_timing: id  0 | task 5265 | n_decoded =   8842, tg =  36.98 t/s, tg_3s =  37.68 t/s
11.03.795.356 I slot print_timing: id  0 | task 5265 | n_decoded =   8954, tg =  36.98 t/s, tg_3s =  37.06 t/s
11.06.819.534 I slot print_timing: id  0 | task 5265 | n_decoded =   9066, tg =  36.98 t/s, tg_3s =  37.03 t/s
11.09.827.134 I slot print_timing: id  0 | task 5265 | n_decoded =   9182, tg =  37.00 t/s, tg_3s =  38.57 t/s
11.12.856.728 I slot print_timing: id  0 | task 5265 | n_decoded =   9292, tg =  36.99 t/s, tg_3s =  36.31 t/s
11.15.884.995 I slot print_timing: id  0 | task 5265 | n_decoded =   9405, tg =  37.00 t/s, tg_3s =  37.32 t/s
11.18.908.710 I slot print_timing: id  0 | task 5265 | n_decoded =   9518, tg =  37.00 t/s, tg_3s =  37.37 t/s
11.21.948.896 I slot print_timing: id  0 | task 5265 | n_decoded =   9626, tg =  36.98 t/s, tg_3s =  35.52 t/s
11.24.991.550 I slot print_timing: id  0 | task 5265 | n_decoded =   9746, tg =  37.01 t/s, tg_3s =  39.44 t/s
11.28.025.113 I slot print_timing: id  0 | task 5265 | n_decoded =   9860, tg =  37.02 t/s, tg_3s =  37.58 t/s
11.31.044.721 I slot print_timing: id  0 | task 5265 | n_decoded =   9974, tg =  37.03 t/s, tg_3s =  37.75 t/s
11.34.081.252 I slot print_timing: id  0 | task 5265 | n_decoded =  10088, tg =  37.03 t/s, tg_3s =  37.54 t/s
11.37.119.034 I slot print_timing: id  0 | task 5265 | n_decoded =  10202, tg =  37.04 t/s, tg_3s =  37.53 t/s
11.40.164.787 I slot print_timing: id  0 | task 5265 | n_decoded =  10306, tg =  37.01 t/s, tg_3s =  34.15 t/s
11.43.197.250 I slot print_timing: id  0 | task 5265 | n_decoded =  10418, tg =  37.01 t/s, tg_3s =  36.93 t/s
11.46.242.108 I slot print_timing: id  0 | task 5265 | n_decoded =  10530, tg =  37.00 t/s, tg_3s =  36.78 t/s
11.49.279.719 I slot print_timing: id  0 | task 5265 | n_decoded =  10648, tg =  37.02 t/s, tg_3s =  38.85 t/s
11.52.317.081 I slot print_timing: id  0 | task 5265 | n_decoded =  10766, tg =  37.04 t/s, tg_3s =  38.85 t/s
11.53.438.025 I slot print_timing: id  0 | task 5265 | prompt eval time =   13582.48 ms /  5523 tokens (    2.46 ms per token,   406.63 tokens per second)
11.53.438.029 I slot print_timing: id  0 | task 5265 |        eval time =  291766.07 ms / 10809 tokens (   26.99 ms per token,    37.05 tokens per second)
11.53.438.030 I slot print_timing: id  0 | task 5265 |       total time =  305348.55 ms / 16332 tokens
11.53.438.030 I slot print_timing: id  0 | task 5265 |    graphs reused =      10791
11.53.438.032 I slot print_timing: id  0 | task 5265 | draft acceptance = 0.91242 ( 5157 accepted /  5652 generated), mean len =  1.91
11.53.438.318 I slot      release: id  0 | task 5265 | stop processing: n_tokens = 17708, truncated = 0
11.53.481.615 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.449 (> 0.100 thold), f_keep = 0.450
11.53.838.784 I slot launch_slot_: id  0 | task 10924 | processing task, is_child = 0
11.58.786.773 I slot print_timing: id  0 | task 10924 | prompt processing, n_tokens =   2048, progress = 0.50, t =   4.95 s / 413.91 tokens per second
12.03.799.972 I slot print_timing: id  0 | task 10924 | prompt processing, n_tokens =   4096, progress = 0.62, t =   9.96 s / 411.20 tokens per second
12.08.878.093 I slot print_timing: id  0 | task 10924 | prompt processing, n_tokens =   6144, progress = 0.73, t =  15.04 s / 408.53 tokens per second
12.13.986.613 I slot print_timing: id  0 | task 10924 | prompt processing, n_tokens =   8192, progress = 0.85, t =  20.15 s / 406.60 tokens per second
12.19.077.396 I slot print_timing: id  0 | task 10924 | prompt processing, n_tokens =  10240, progress = 0.97, t =  25.24 s / 405.73 tokens per second
12.19.882.082 I slot print_timing: id  0 | task 10924 | prompt processing, n_tokens =  10333, progress = 0.97, t =  26.04 s / 396.76 tokens per second
12.21.205.034 I slot print_timing: id  0 | task 10924 | prompt processing, n_tokens =  10819, progress = 1.00, t =  27.37 s / 395.34 tokens per second
12.21.553.796 I slot print_timing: id  0 | task 10924 | prompt processing, n_tokens =  10845, progress = 1.00, t =  27.71 s / 391.30 tokens per second
12.23.450.011 I slot print_timing: id  0 | task 10924 | prompt eval time =   27854.76 ms / 10849 tokens (    2.57 ms per token,   389.48 tokens per second)
12.23.450.016 I slot print_timing: id  0 | task 10924 |        eval time =    1756.41 ms /    68 tokens (   25.83 ms per token,    38.72 tokens per second)
12.23.450.016 I slot print_timing: id  0 | task 10924 |       total time =   29611.17 ms / 10917 tokens
12.23.450.017 I slot print_timing: id  0 | task 10924 |    graphs reused =      10825
12.23.450.019 I slot print_timing: id  0 | task 10924 | draft acceptance = 0.91429 (   32 accepted /    35 generated), mean len =  1.91
12.23.450.669 I slot      release: id  0 | task 10924 | stop processing: n_tokens = 17811, truncated = 0
12.24.307.216 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.961 (> 0.100 thold), f_keep = 1.000
12.24.307.490 I slot launch_slot_: id  0 | task 10969 | processing task, is_child = 0
12.29.988.620 I slot print_timing: id  0 | task 10969 | n_decoded =    115, tg =  38.11 t/s, tg_3s =  38.11 t/s
12.33.010.011 I slot print_timing: id  0 | task 10969 | n_decoded =    234, tg =  38.75 t/s, tg_3s =  39.39 t/s
12.36.013.024 I slot print_timing: id  0 | task 10969 | n_decoded =    350, tg =  38.71 t/s, tg_3s =  38.63 t/s
12.39.058.316 I slot print_timing: id  0 | task 10969 | n_decoded =    468, tg =  38.72 t/s, tg_3s =  38.75 t/s
12.42.099.823 I slot print_timing: id  0 | task 10969 | n_decoded =    580, tg =  38.34 t/s, tg_3s =  36.82 t/s
12.45.119.365 I slot print_timing: id  0 | task 10969 | n_decoded =    697, tg =  38.41 t/s, tg_3s =  38.75 t/s
12.48.138.130 I slot print_timing: id  0 | task 10969 | n_decoded =    816, tg =  38.55 t/s, tg_3s =  39.42 t/s
12.51.142.466 I slot print_timing: id  0 | task 10969 | n_decoded =    933, tg =  38.60 t/s, tg_3s =  38.94 t/s
12.54.145.608 I slot print_timing: id  0 | task 10969 | n_decoded =   1049, tg =  38.60 t/s, tg_3s =  38.63 t/s
12.54.395.977 I slot print_timing: id  0 | task 10969 | prompt eval time =    2663.25 ms /   731 tokens (    3.64 ms per token,   274.48 tokens per second)
12.54.395.983 I slot print_timing: id  0 | task 10969 |        eval time =   27425.18 ms /  1058 tokens (   25.92 ms per token,    38.58 tokens per second)
12.54.395.984 I slot print_timing: id  0 | task 10969 |       total time =   30088.43 ms /  1789 tokens
12.54.395.985 I slot print_timing: id  0 | task 10969 |    graphs reused =      11363
12.54.395.986 I slot print_timing: id  0 | task 10969 | draft acceptance = 0.94843 (  515 accepted /   543 generated), mean len =  1.95
12.54.396.617 I slot      release: id  0 | task 10969 | stop processing: n_tokens = 19600, truncated = 0
12.54.441.100 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.999 (> 0.100 thold), f_keep = 1.000
12.54.441.364 I slot launch_slot_: id  0 | task 11517 | processing task, is_child = 0
12.56.800.569 I slot print_timing: id  0 | task 11517 | prompt eval time =     563.10 ms /    24 tokens (   23.46 ms per token,    42.62 tokens per second)
12.56.800.574 I slot print_timing: id  0 | task 11517 |        eval time =    1796.06 ms /    71 tokens (   25.30 ms per token,    39.53 tokens per second)
12.56.800.575 I slot print_timing: id  0 | task 11517 |       total time =    2359.15 ms /    95 tokens
12.56.800.576 I slot print_timing: id  0 | task 11517 |    graphs reused =      11398
12.56.800.578 I slot print_timing: id  0 | task 11517 | draft acceptance = 0.97222 (   35 accepted /    36 generated), mean len =  1.97
12.56.801.167 I slot      release: id  0 | task 11517 | stop processing: n_tokens = 19695, truncated = 0
12.57.551.057 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.998 (> 0.100 thold), f_keep = 1.000
12.57.551.338 I slot launch_slot_: id  0 | task 11557 | processing task, is_child = 0
13.01.465.401 I slot print_timing: id  0 | task 11557 | n_decoded =    113, tg =  37.37 t/s, tg_3s =  37.37 t/s
13.04.468.790 I slot print_timing: id  0 | task 11557 | n_decoded =    222, tg =  36.83 t/s, tg_3s =  36.29 t/s
13.07.475.668 I slot print_timing: id  0 | task 11557 | n_decoded =    323, tg =  35.75 t/s, tg_3s =  33.59 t/s
13.10.482.526 I slot print_timing: id  0 | task 11557 | n_decoded =    437, tg =  36.29 t/s, tg_3s =  37.91 t/s
13.13.523.460 I slot print_timing: id  0 | task 11557 | n_decoded =    551, tg =  36.53 t/s, tg_3s =  37.49 t/s
13.16.558.465 I slot print_timing: id  0 | task 11557 | n_decoded =    667, tg =  36.82 t/s, tg_3s =  38.22 t/s
13.19.584.379 I slot print_timing: id  0 | task 11557 | n_decoded =    782, tg =  36.99 t/s, tg_3s =  38.01 t/s
13.22.624.255 I slot print_timing: id  0 | task 11557 | n_decoded =    902, tg =  37.30 t/s, tg_3s =  39.48 t/s
13.25.662.876 I slot print_timing: id  0 | task 11557 | n_decoded =   1020, tg =  37.47 t/s, tg_3s =  38.83 t/s
13.28.690.812 I slot print_timing: id  0 | task 11557 | n_decoded =   1140, tg =  37.69 t/s, tg_3s =  39.63 t/s
13.31.714.353 I slot print_timing: id  0 | task 11557 | n_decoded =   1258, tg =  37.81 t/s, tg_3s =  39.03 t/s
13.34.766.345 I slot print_timing: id  0 | task 11557 | n_decoded =   1378, tg =  37.94 t/s, tg_3s =  39.32 t/s
13.37.834.134 I slot print_timing: id  0 | task 11557 | n_decoded =   1496, tg =  37.98 t/s, tg_3s =  38.46 t/s
13.39.289.713 I slot print_timing: id  0 | task 11557 | prompt eval time =     890.10 ms /    45 tokens (   19.78 ms per token,    50.56 tokens per second)
13.39.289.718 I slot print_timing: id  0 | task 11557 |        eval time =   40848.22 ms /  1552 tokens (   26.32 ms per token,    37.99 tokens per second)
13.39.289.719 I slot print_timing: id  0 | task 11557 |       total time =   41738.32 ms /  1597 tokens
13.39.289.719 I slot print_timing: id  0 | task 11557 |    graphs reused =      12191
13.39.289.721 I slot print_timing: id  0 | task 11557 | draft acceptance = 0.93875 (  751 accepted /   800 generated), mean len =  1.94
13.39.290.435 I slot      release: id  0 | task 11557 | stop processing: n_tokens = 21291, truncated = 0
13.46.743.391 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 179401068131
13.47.294.109 I slot launch_slot_: id  0 | task 12361 | processing task, is_child = 0
13.47.422.628 I slot print_timing: id  0 | task 12361 | prompt eval time =     128.49 ms /     4 tokens (   32.12 ms per token,    31.13 tokens per second)
13.47.422.634 I slot print_timing: id  0 | task 12361 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token, 1000000.00 tokens per second)
13.47.422.634 I slot print_timing: id  0 | task 12361 |       total time =     128.49 ms /     5 tokens
13.47.422.635 I slot print_timing: id  0 | task 12361 |    graphs reused =      12191
13.47.422.668 I slot      release: id  0 | task 12361 | stop processing: n_tokens = 11, truncated = 0
13.47.440.741 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 179409200363
13.47.558.910 I slot launch_slot_: id  0 | task 12363 | processing task, is_child = 0
13.50.700.793 I slot print_timing: id  0 | task 12363 | prompt processing, n_tokens =    955, progress = 1.00, t =   3.14 s / 303.96 tokens per second
13.53.829.850 I slot print_timing: id  0 | task 12363 | n_decoded =    118, tg =  39.24 t/s, tg_3s =  39.23 t/s
13.56.858.716 I slot print_timing: id  0 | task 12363 | n_decoded =    237, tg =  39.26 t/s, tg_3s =  39.29 t/s
13.57.859.451 I slot print_timing: id  0 | task 12363 | prompt eval time =    3263.39 ms /   959 tokens (    3.40 ms per token,   293.87 tokens per second)
13.57.859.456 I slot print_timing: id  0 | task 12363 |        eval time =    7037.08 ms /   279 tokens (   25.22 ms per token,    39.65 tokens per second)
13.57.859.457 I slot print_timing: id  0 | task 12363 |       total time =   10300.47 ms /  1238 tokens
13.57.859.458 I slot print_timing: id  0 | task 12363 |    graphs reused =      12334
13.57.859.460 I slot print_timing: id  0 | task 12363 | draft acceptance = 0.91724 (  133 accepted /   145 generated), mean len =  1.92
13.57.859.588 I slot      release: id  0 | task 12363 | stop processing: n_tokens = 1237, truncated = 0
13.57.887.772 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.183 (> 0.100 thold), f_keep = 1.000
13.57.888.089 I slot launch_slot_: id  0 | task 12513 | processing task, is_child = 0
14.02.803.563 I slot print_timing: id  0 | task 12513 | prompt processing, n_tokens =   2050, progress = 0.49, t =   4.92 s / 417.05 tokens per second
14.07.679.681 I slot print_timing: id  0 | task 12513 | prompt processing, n_tokens =   4098, progress = 0.79, t =   9.79 s / 418.52 tokens per second
14.10.048.344 I slot print_timing: id  0 | task 12513 | prompt processing, n_tokens =   4994, progress = 0.92, t =  12.16 s / 410.68 tokens per second
14.11.323.361 I slot print_timing: id  0 | task 12513 | prompt processing, n_tokens =   5506, progress = 1.00, t =  13.44 s / 409.82 tokens per second
14.14.470.572 I slot print_timing: id  0 | task 12513 | n_decoded =    125, tg =  41.21 t/s, tg_3s =  41.21 t/s
14.17.518.952 I slot print_timing: id  0 | task 12513 | n_decoded =    250, tg =  41.11 t/s, tg_3s =  41.01 t/s
14.20.521.852 I slot print_timing: id  0 | task 12513 | n_decoded =    370, tg =  40.73 t/s, tg_3s =  39.96 t/s
14.23.560.860 I slot print_timing: id  0 | task 12513 | n_decoded =    492, tg =  40.58 t/s, tg_3s =  40.14 t/s
14.26.597.100 I slot print_timing: id  0 | task 12513 | n_decoded =    609, tg =  40.17 t/s, tg_3s =  38.53 t/s
14.29.614.481 I slot print_timing: id  0 | task 12513 | n_decoded =    713, tg =  39.22 t/s, tg_3s =  34.47 t/s
14.32.619.085 I slot print_timing: id  0 | task 12513 | n_decoded =    830, tg =  39.18 t/s, tg_3s =  38.94 t/s
14.35.655.744 I slot print_timing: id  0 | task 12513 | n_decoded =    950, tg =  39.23 t/s, tg_3s =  39.52 t/s
14.38.665.648 I slot print_timing: id  0 | task 12513 | n_decoded =   1070, tg =  39.30 t/s, tg_3s =  39.87 t/s
14.41.695.188 I slot print_timing: id  0 | task 12513 | n_decoded =   1196, tg =  39.53 t/s, tg_3s =  41.59 t/s
14.44.696.462 I slot print_timing: id  0 | task 12513 | n_decoded =   1317, tg =  39.60 t/s, tg_3s =  40.32 t/s
14.47.698.134 I slot print_timing: id  0 | task 12513 | n_decoded =   1432, tg =  39.49 t/s, tg_3s =  38.31 t/s
14.50.698.595 I slot print_timing: id  0 | task 12513 | n_decoded =   1555, tg =  39.61 t/s, tg_3s =  40.99 t/s
14.53.724.209 I slot print_timing: id  0 | task 12513 | n_decoded =   1675, tg =  39.61 t/s, tg_3s =  39.66 t/s
14.56.760.813 I slot print_timing: id  0 | task 12513 | n_decoded =   1792, tg =  39.54 t/s, tg_3s =  38.53 t/s
14.59.761.378 I slot print_timing: id  0 | task 12513 | n_decoded =   1908, tg =  39.48 t/s, tg_3s =  38.66 t/s
15.02.794.271 I slot print_timing: id  0 | task 12513 | n_decoded =   2029, tg =  39.51 t/s, tg_3s =  39.90 t/s
15.05.831.577 I slot print_timing: id  0 | task 12513 | n_decoded =   2154, tg =  39.60 t/s, tg_3s =  41.15 t/s
15.08.871.741 I slot print_timing: id  0 | task 12513 | n_decoded =   2274, tg =  39.59 t/s, tg_3s =  39.47 t/s
15.11.897.236 I slot print_timing: id  0 | task 12513 | n_decoded =   2397, tg =  39.65 t/s, tg_3s =  40.65 t/s
15.14.901.828 I slot print_timing: id  0 | task 12513 | n_decoded =   2519, tg =  39.69 t/s, tg_3s =  40.60 t/s
15.17.939.978 I slot print_timing: id  0 | task 12513 | n_decoded =   2644, tg =  39.76 t/s, tg_3s =  41.14 t/s
15.20.964.379 I slot print_timing: id  0 | task 12513 | n_decoded =   2769, tg =  39.83 t/s, tg_3s =  41.33 t/s
15.23.993.823 I slot print_timing: id  0 | task 12513 | n_decoded =   2891, tg =  39.84 t/s, tg_3s =  40.27 t/s
15.27.006.715 I slot print_timing: id  0 | task 12513 | n_decoded =   3013, tg =  39.87 t/s, tg_3s =  40.49 t/s
15.30.030.915 I slot print_timing: id  0 | task 12513 | n_decoded =   3133, tg =  39.86 t/s, tg_3s =  39.68 t/s
15.33.074.183 I slot print_timing: id  0 | task 12513 | n_decoded =   3255, tg =  39.87 t/s, tg_3s =  40.09 t/s
15.36.106.619 I slot print_timing: id  0 | task 12513 | n_decoded =   3378, tg =  39.90 t/s, tg_3s =  40.56 t/s
15.39.113.451 I slot print_timing: id  0 | task 12513 | n_decoded =   3496, tg =  39.87 t/s, tg_3s =  39.24 t/s
15.42.114.393 I slot print_timing: id  0 | task 12513 | n_decoded =   3620, tg =  39.92 t/s, tg_3s =  41.32 t/s
15.45.124.330 I slot print_timing: id  0 | task 12513 | n_decoded =   3740, tg =  39.92 t/s, tg_3s =  39.87 t/s
15.48.165.552 I slot print_timing: id  0 | task 12513 | n_decoded =   3854, tg =  39.84 t/s, tg_3s =  37.48 t/s
15.51.183.317 I slot print_timing: id  0 | task 12513 | n_decoded =   3973, tg =  39.83 t/s, tg_3s =  39.43 t/s
15.54.219.255 I slot print_timing: id  0 | task 12513 | n_decoded =   4090, tg =  39.79 t/s, tg_3s =  38.54 t/s
15.57.225.298 I slot print_timing: id  0 | task 12513 | n_decoded =   4203, tg =  39.73 t/s, tg_3s =  37.59 t/s
16.00.240.494 I slot print_timing: id  0 | task 12513 | n_decoded =   4321, tg =  39.71 t/s, tg_3s =  39.14 t/s
16.03.256.748 I slot print_timing: id  0 | task 12513 | n_decoded =   4428, tg =  39.60 t/s, tg_3s =  35.47 t/s
16.06.286.961 I slot print_timing: id  0 | task 12513 | n_decoded =   4530, tg =  39.44 t/s, tg_3s =  33.66 t/s
16.09.287.950 I slot print_timing: id  0 | task 12513 | n_decoded =   4640, tg =  39.37 t/s, tg_3s =  36.65 t/s
16.12.303.449 I slot print_timing: id  0 | task 12513 | n_decoded =   4754, tg =  39.33 t/s, tg_3s =  37.80 t/s
16.15.341.232 I slot print_timing: id  0 | task 12513 | n_decoded =   4870, tg =  39.30 t/s, tg_3s =  38.19 t/s
16.18.367.167 I slot print_timing: id  0 | task 12513 | n_decoded =   4985, tg =  39.27 t/s, tg_3s =  38.00 t/s
16.21.391.419 I slot print_timing: id  0 | task 12513 | n_decoded =   5101, tg =  39.25 t/s, tg_3s =  38.36 t/s
16.24.432.996 I slot print_timing: id  0 | task 12513 | n_decoded =   5222, tg =  39.26 t/s, tg_3s =  39.78 t/s
16.27.436.026 I slot print_timing: id  0 | task 12513 | n_decoded =   5337, tg =  39.24 t/s, tg_3s =  38.29 t/s
16.30.473.511 I slot print_timing: id  0 | task 12513 | n_decoded =   5455, tg =  39.23 t/s, tg_3s =  38.85 t/s
16.33.489.082 I slot print_timing: id  0 | task 12513 | n_decoded =   5576, tg =  39.25 t/s, tg_3s =  40.13 t/s
16.36.512.362 I slot print_timing: id  0 | task 12513 | n_decoded =   5698, tg =  39.28 t/s, tg_3s =  40.35 t/s
16.39.524.769 I slot print_timing: id  0 | task 12513 | n_decoded =   5821, tg =  39.31 t/s, tg_3s =  40.83 t/s
16.42.536.225 I slot print_timing: id  0 | task 12513 | n_decoded =   5941, tg =  39.32 t/s, tg_3s =  39.85 t/s
16.45.542.061 I slot print_timing: id  0 | task 12513 | n_decoded =   6059, tg =  39.32 t/s, tg_3s =  39.26 t/s
16.48.589.601 I slot print_timing: id  0 | task 12513 | n_decoded =   6181, tg =  39.33 t/s, tg_3s =  40.03 t/s
16.51.597.527 I slot print_timing: id  0 | task 12513 | n_decoded =   6303, tg =  39.35 t/s, tg_3s =  40.56 t/s
16.54.647.538 I slot print_timing: id  0 | task 12513 | n_decoded =   6425, tg =  39.37 t/s, tg_3s =  40.00 t/s
16.57.678.982 I slot print_timing: id  0 | task 12513 | n_decoded =   6541, tg =  39.35 t/s, tg_3s =  38.27 t/s
17.00.680.464 I slot print_timing: id  0 | task 12513 | n_decoded =   6661, tg =  39.36 t/s, tg_3s =  39.98 t/s
17.02.446.666 I slot print_timing: id  0 | task 12513 | prompt eval time =   13549.05 ms /  5510 tokens (    2.46 ms per token,   406.67 tokens per second)
17.02.446.672 I slot print_timing: id  0 | task 12513 |        eval time =  171009.47 ms /  6728 tokens (   25.42 ms per token,    39.34 tokens per second)
17.02.446.672 I slot print_timing: id  0 | task 12513 |       total time =  184558.52 ms / 12238 tokens
17.02.446.673 I slot print_timing: id  0 | task 12513 |    graphs reused =      15785
17.02.446.675 I slot print_timing: id  0 | task 12513 | draft acceptance = 0.93416 ( 3249 accepted /  3478 generated), mean len =  1.93
17.02.446.954 I slot      release: id  0 | task 12513 | stop processing: n_tokens = 13474, truncated = 0
17.02.486.314 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.605 (> 0.100 thold), f_keep = 0.607
17.02.486.602 I slot launch_slot_: id  0 | task 15998 | processing task, is_child = 0
17.07.480.144 I slot print_timing: id  0 | task 15998 | prompt processing, n_tokens =   2048, progress = 0.65, t =   4.99 s / 410.13 tokens per second
17.12.526.651 I slot print_timing: id  0 | task 15998 | prompt processing, n_tokens =   4096, progress = 0.80, t =  10.04 s / 407.97 tokens per second
17.17.659.929 I slot print_timing: id  0 | task 15998 | prompt processing, n_tokens =   6144, progress = 0.95, t =  15.17 s / 404.92 tokens per second
17.18.594.284 I slot print_timing: id  0 | task 15998 | prompt processing, n_tokens =   6250, progress = 0.96, t =  16.11 s / 388.01 tokens per second
17.19.943.152 I slot print_timing: id  0 | task 15998 | prompt processing, n_tokens =   6736, progress = 1.00, t =  17.46 s / 385.87 tokens per second
17.20.320.915 I slot print_timing: id  0 | task 15998 | prompt processing, n_tokens =   6762, progress = 1.00, t =  17.83 s / 379.16 tokens per second
17.21.918.178 I slot print_timing: id  0 | task 15998 | prompt eval time =   17989.23 ms /  6766 tokens (    2.66 ms per token,   376.11 tokens per second)
17.21.918.186 I slot print_timing: id  0 | task 15998 |        eval time =    1442.28 ms /    53 tokens (   27.21 ms per token,    36.75 tokens per second)
