warn: LLAMA_ARG_HOST environment variable is set, but will be overwritten by command line argument --host
0.00.362.848 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.498.593 I srv          init: The UI is disabled
0.00.498.596 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.00.498.745 W srv  llama_server: -----------------
0.00.498.753 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.498.753 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.498.754 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.498.754 W srv  llama_server: -----------------
0.00.500.062 I srv    load_model: loading model '/models/Qwen3.6-27B-A3B-Coder-CD-IQ4_K_M.gguf'
0.01.577.767 W llama_model_loader: tensor overrides to CPU are used with mmap enabled - consider using --no-mmap for better performance
0.04.227.743 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 32768, kv_unified = 'false'
0.04.243.278 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.04.243.332 I srv  llama_server: model loaded
0.04.243.338 I srv  llama_server: listening on http://0.0.0.0:8080
1.14.591.723 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
9.09.770.184 I slot print_timing: id  0 | task 11167 | n_decoded =   4023, tg =  36.07 t/s, tg_3s =  34.58 t/s
9.12.786.799 I slot print_timing: id  0 | task 11167 | n_decoded =   4129, tg =  36.04 t/s, tg_3s =  35.14 t/s
9.15.798.676 I slot print_timing: id  0 | task 11167 | n_decoded =   4235, tg =  36.02 t/s, tg_3s =  35.19 t/s
9.18.824.753 I slot print_timing: id  0 | task 11167 | n_decoded =   4339, tg =  35.98 t/s, tg_3s =  34.37 t/s
9.21.850.928 I slot print_timing: id  0 | task 11167 | n_decoded =   4445, tg =  35.96 t/s, tg_3s =  35.03 t/s
9.24.869.982 I slot print_timing: id  0 | task 11167 | n_decoded =   4551, tg =  35.94 t/s, tg_3s =  35.11 t/s
9.27.898.417 I slot print_timing: id  0 | task 11167 | n_decoded =   4657, tg =  35.91 t/s, tg_3s =  35.00 t/s
9.30.923.795 I slot print_timing: id  0 | task 11167 | n_decoded =   4762, tg =  35.89 t/s, tg_3s =  34.71 t/s
9.33.928.320 I slot print_timing: id  0 | task 11167 | n_decoded =   4867, tg =  35.87 t/s, tg_3s =  34.95 t/s
9.36.941.632 I slot print_timing: id  0 | task 11167 | n_decoded =   4973, tg =  35.85 t/s, tg_3s =  35.18 t/s
9.39.950.828 I slot print_timing: id  0 | task 11167 | n_decoded =   5079, tg =  35.84 t/s, tg_3s =  35.23 t/s
9.42.950.848 I slot print_timing: id  0 | task 11167 | n_decoded =   5184, tg =  35.82 t/s, tg_3s =  35.00 t/s
9.45.964.162 I slot print_timing: id  0 | task 11167 | n_decoded =   5291, tg =  35.81 t/s, tg_3s =  35.51 t/s
9.48.973.903 I slot print_timing: id  0 | task 11167 | n_decoded =   5397, tg =  35.80 t/s, tg_3s =  35.22 t/s
9.51.986.920 I slot print_timing: id  0 | task 11167 | n_decoded =   5504, tg =  35.80 t/s, tg_3s =  35.51 t/s
9.54.988.520 I slot print_timing: id  0 | task 11167 | n_decoded =   5610, tg =  35.79 t/s, tg_3s =  35.31 t/s
9.58.000.839 I slot print_timing: id  0 | task 11167 | n_decoded =   5716, tg =  35.78 t/s, tg_3s =  35.19 t/s
10.01.011.666 I slot print_timing: id  0 | task 11167 | n_decoded =   5822, tg =  35.76 t/s, tg_3s =  35.21 t/s
10.04.024.436 I slot print_timing: id  0 | task 11167 | n_decoded =   5926, tg =  35.74 t/s, tg_3s =  34.52 t/s
10.07.037.630 I slot print_timing: id  0 | task 11167 | n_decoded =   6032, tg =  35.73 t/s, tg_3s =  35.18 t/s
10.10.067.451 I slot print_timing: id  0 | task 11167 | n_decoded =   6138, tg =  35.72 t/s, tg_3s =  34.99 t/s
10.13.069.237 I slot print_timing: id  0 | task 11167 | n_decoded =   6242, tg =  35.70 t/s, tg_3s =  34.65 t/s
10.16.085.702 I slot print_timing: id  0 | task 11167 | n_decoded =   6347, tg =  35.69 t/s, tg_3s =  34.81 t/s
10.19.099.365 I slot print_timing: id  0 | task 11167 | n_decoded =   6451, tg =  35.67 t/s, tg_3s =  34.51 t/s
10.22.117.892 I slot print_timing: id  0 | task 11167 | n_decoded =   6557, tg =  35.66 t/s, tg_3s =  35.12 t/s
10.25.141.409 I slot print_timing: id  0 | task 11167 | n_decoded =   6664, tg =  35.65 t/s, tg_3s =  35.39 t/s
10.28.143.189 I slot print_timing: id  0 | task 11167 | n_decoded =   6769, tg =  35.64 t/s, tg_3s =  34.98 t/s
10.31.149.224 I slot print_timing: id  0 | task 11167 | n_decoded =   6874, tg =  35.63 t/s, tg_3s =  34.93 t/s
10.34.167.415 I slot print_timing: id  0 | task 11167 | n_decoded =   6981, tg =  35.63 t/s, tg_3s =  35.45 t/s
10.37.179.282 I slot print_timing: id  0 | task 11167 | n_decoded =   7086, tg =  35.62 t/s, tg_3s =  34.86 t/s
10.40.190.044 I slot print_timing: id  0 | task 11167 | n_decoded =   7191, tg =  35.61 t/s, tg_3s =  34.87 t/s
10.43.212.666 I slot print_timing: id  0 | task 11167 | n_decoded =   7297, tg =  35.60 t/s, tg_3s =  35.07 t/s
10.46.217.606 I slot print_timing: id  0 | task 11167 | n_decoded =   7399, tg =  35.57 t/s, tg_3s =  33.94 t/s
10.49.240.886 I slot print_timing: id  0 | task 11167 | n_decoded =   7504, tg =  35.56 t/s, tg_3s =  34.73 t/s
10.52.259.517 I slot print_timing: id  0 | task 11167 | n_decoded =   7610, tg =  35.56 t/s, tg_3s =  35.12 t/s
10.55.263.087 I slot print_timing: id  0 | task 11167 | n_decoded =   7715, tg =  35.55 t/s, tg_3s =  34.96 t/s
10.58.269.101 I slot print_timing: id  0 | task 11167 | n_decoded =   7820, tg =  35.54 t/s, tg_3s =  34.93 t/s
11.01.283.699 I slot print_timing: id  0 | task 11167 | n_decoded =   7925, tg =  35.53 t/s, tg_3s =  34.83 t/s
11.04.285.150 I slot print_timing: id  0 | task 11167 | n_decoded =   8027, tg =  35.51 t/s, tg_3s =  33.98 t/s
11.07.309.640 I slot print_timing: id  0 | task 11167 | n_decoded =   8131, tg =  35.49 t/s, tg_3s =  34.39 t/s
11.10.312.373 I slot print_timing: id  0 | task 11167 | n_decoded =   8235, tg =  35.48 t/s, tg_3s =  34.64 t/s
11.13.314.591 I slot print_timing: id  0 | task 11167 | n_decoded =   8339, tg =  35.47 t/s, tg_3s =  34.64 t/s
11.16.335.138 I slot print_timing: id  0 | task 11167 | n_decoded =   8442, tg =  35.45 t/s, tg_3s =  34.10 t/s
11.19.345.674 I slot print_timing: id  0 | task 11167 | n_decoded =   8546, tg =  35.44 t/s, tg_3s =  34.55 t/s
11.22.373.800 I slot print_timing: id  0 | task 11167 | n_decoded =   8652, tg =  35.44 t/s, tg_3s =  35.01 t/s
11.25.401.041 I slot print_timing: id  0 | task 11167 | n_decoded =   8757, tg =  35.43 t/s, tg_3s =  34.69 t/s
11.28.426.167 I slot print_timing: id  0 | task 11167 | prompt eval time =   12581.49 ms /  5524 tokens (    2.28 ms per token,   439.06 tokens per second)
11.28.426.171 I slot print_timing: id  0 | task 11167 |        eval time =  250199.38 ms /  8862 tokens (   28.23 ms per token,    35.42 tokens per second)
11.28.426.171 I slot print_timing: id  0 | task 11167 |       total time =  262780.87 ms / 14386 tokens
11.28.426.172 I slot print_timing: id  0 | task 11167 |    graphs reused =      19904
11.28.426.598 I slot      release: id  0 | task 11167 | stop processing: n_tokens = 16262, truncated = 0
11.28.465.756 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.589 (> 0.100 thold), f_keep = 0.590
11.28.466.026 I slot launch_slot_: id  0 | task 20035 | processing task, is_child = 0
11.33.017.397 I slot print_timing: id  0 | task 20035 | prompt processing, n_tokens =   2048, progress = 0.58, t =   4.55 s / 449.98 tokens per second
11.37.765.628 I slot print_timing: id  0 | task 20035 | prompt processing, n_tokens =   4096, progress = 0.71, t =   9.30 s / 440.45 tokens per second
11.42.572.631 I slot print_timing: id  0 | task 20035 | prompt processing, n_tokens =   6144, progress = 0.83, t =  14.11 s / 435.54 tokens per second
11.47.425.673 I slot print_timing: id  0 | task 20035 | prompt processing, n_tokens =   8192, progress = 0.96, t =  18.96 s / 432.08 tokens per second
11.48.441.515 I slot print_timing: id  0 | task 20035 | prompt processing, n_tokens =   8375, progress = 0.97, t =  19.98 s / 419.26 tokens per second
11.49.552.966 I slot print_timing: id  0 | task 20035 | prompt processing, n_tokens =   8861, progress = 1.00, t =  21.09 s / 420.21 tokens per second
11.49.951.215 I slot print_timing: id  0 | task 20035 | prompt processing, n_tokens =   8887, progress = 1.00, t =  21.49 s / 413.63 tokens per second
11.52.273.223 I slot print_timing: id  0 | task 20035 | prompt eval time =   21595.49 ms /  8891 tokens (    2.43 ms per token,   411.71 tokens per second)
11.52.273.228 I slot print_timing: id  0 | task 20035 |        eval time =    2211.68 ms /    78 tokens (   28.35 ms per token,    35.27 tokens per second)
11.52.273.228 I slot print_timing: id  0 | task 20035 |       total time =   23807.17 ms /  8969 tokens
11.52.273.229 I slot print_timing: id  0 | task 20035 |    graphs reused =      19980
11.52.273.827 I slot      release: id  0 | task 20035 | stop processing: n_tokens = 16365, truncated = 0
11.52.991.272 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.997 (> 0.100 thold), f_keep = 1.000
11.52.991.511 I slot launch_slot_: id  0 | task 20121 | processing task, is_child = 0
11.56.727.186 I slot print_timing: id  0 | task 20121 | n_decoded =    105, tg =  34.81 t/s, tg_3s =  34.81 t/s
11.59.731.377 I slot print_timing: id  0 | task 20121 | n_decoded =    209, tg =  34.71 t/s, tg_3s =  34.62 t/s
12.02.731.789 I slot print_timing: id  0 | task 20121 | n_decoded =    313, tg =  34.70 t/s, tg_3s =  34.66 t/s
12.02.903.822 I slot print_timing: id  0 | task 20121 | prompt eval time =     719.03 ms /    46 tokens (   15.63 ms per token,    63.97 tokens per second)
12.02.903.827 I slot print_timing: id  0 | task 20121 |        eval time =    9193.26 ms /   319 tokens (   28.82 ms per token,    34.70 tokens per second)
12.02.903.828 I slot print_timing: id  0 | task 20121 |       total time =    9912.29 ms /   365 tokens
12.02.903.828 I slot print_timing: id  0 | task 20121 |    graphs reused =      20296
12.02.904.329 I slot      release: id  0 | task 20121 | stop processing: n_tokens = 16729, truncated = 0
12.09.785.809 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 192500880620
12.10.153.197 I slot launch_slot_: id  0 | task 20443 | processing task, is_child = 0
12.10.270.741 I slot print_timing: id  0 | task 20443 | prompt eval time =     117.52 ms /     4 tokens (   29.38 ms per token,    34.04 tokens per second)
12.10.270.746 I slot print_timing: id  0 | task 20443 |        eval time =       0.00 ms /     1 tokens (    0.00 ms per token, 1000000.00 tokens per second)
12.10.270.747 I slot print_timing: id  0 | task 20443 |       total time =     117.52 ms /     5 tokens
12.10.270.747 I slot print_timing: id  0 | task 20443 |    graphs reused =      20296
12.10.270.769 I slot      release: id  0 | task 20443 | stop processing: n_tokens = 11, truncated = 0
12.10.287.055 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 192508247059
12.10.398.282 I slot launch_slot_: id  0 | task 20445 | processing task, is_child = 0
12.16.380.596 I slot print_timing: id  0 | task 20445 | n_decoded =    111, tg =  36.85 t/s, tg_3s =  36.85 t/s
12.19.407.145 I slot print_timing: id  0 | task 20445 | n_decoded =    223, tg =  36.93 t/s, tg_3s =  37.01 t/s
12.22.412.877 I slot print_timing: id  0 | task 20445 | n_decoded =    335, tg =  37.04 t/s, tg_3s =  37.26 t/s
12.25.416.633 I slot print_timing: id  0 | task 20445 | n_decoded =    447, tg =  37.10 t/s, tg_3s =  37.29 t/s
12.28.435.473 I slot print_timing: id  0 | task 20445 | n_decoded =    559, tg =  37.10 t/s, tg_3s =  37.10 t/s
12.31.444.814 I slot print_timing: id  0 | task 20445 | n_decoded =    671, tg =  37.12 t/s, tg_3s =  37.22 t/s
12.34.446.369 I slot print_timing: id  0 | task 20445 | n_decoded =    784, tg =  37.19 t/s, tg_3s =  37.65 t/s
12.37.464.308 I slot print_timing: id  0 | task 20445 | n_decoded =    894, tg =  37.10 t/s, tg_3s =  36.45 t/s
12.39.386.518 I slot print_timing: id  0 | task 20445 | prompt eval time =    2969.70 ms /   959 tokens (    3.10 ms per token,   322.93 tokens per second)
12.39.386.522 I slot print_timing: id  0 | task 20445 |        eval time =   26018.52 ms /   966 tokens (   26.93 ms per token,    37.13 tokens per second)
12.39.386.523 I slot print_timing: id  0 | task 20445 |       total time =   28988.21 ms /  1925 tokens
12.39.386.524 I slot print_timing: id  0 | task 20445 |    graphs reused =      21256
12.39.386.620 I slot      release: id  0 | task 20445 | stop processing: n_tokens = 1924, truncated = 0
12.39.414.405 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.258 (> 0.100 thold), f_keep = 1.000
12.39.414.646 I slot launch_slot_: id  0 | task 21415 | processing task, is_child = 0
12.43.915.916 I slot print_timing: id  0 | task 21415 | prompt processing, n_tokens =   2050, progress = 0.53, t =   4.50 s / 455.43 tokens per second
12.48.570.743 I slot print_timing: id  0 | task 21415 | prompt processing, n_tokens =   4098, progress = 0.81, t =   9.16 s / 447.57 tokens per second
12.50.879.358 I slot print_timing: id  0 | task 21415 | prompt processing, n_tokens =   5020, progress = 0.93, t =  11.46 s / 437.87 tokens per second
12.52.031.886 I slot print_timing: id  0 | task 21415 | prompt processing, n_tokens =   5532, progress = 1.00, t =  12.62 s / 438.45 tokens per second
12.55.290.788 I slot print_timing: id  0 | task 21415 | n_decoded =    110, tg =  36.44 t/s, tg_3s =  36.44 t/s
12.58.313.037 I slot print_timing: id  0 | task 21415 | n_decoded =    220, tg =  36.42 t/s, tg_3s =  36.40 t/s
13.01.336.455 I slot print_timing: id  0 | task 21415 | n_decoded =    327, tg =  36.07 t/s, tg_3s =  35.39 t/s
13.04.345.187 I slot print_timing: id  0 | task 21415 | n_decoded =    437, tg =  36.20 t/s, tg_3s =  36.56 t/s
13.07.358.051 I slot print_timing: id  0 | task 21415 | n_decoded =    545, tg =  36.13 t/s, tg_3s =  35.85 t/s
13.10.375.776 I slot print_timing: id  0 | task 21415 | n_decoded =    655, tg =  36.18 t/s, tg_3s =  36.45 t/s
13.13.379.851 I slot print_timing: id  0 | task 21415 | n_decoded =    764, tg =  36.19 t/s, tg_3s =  36.28 t/s
13.16.400.005 I slot print_timing: id  0 | task 21415 | n_decoded =    873, tg =  36.18 t/s, tg_3s =  36.09 t/s
13.19.404.740 I slot print_timing: id  0 | task 21415 | n_decoded =    982, tg =  36.19 t/s, tg_3s =  36.28 t/s
13.22.430.593 I slot print_timing: id  0 | task 21415 | n_decoded =   1090, tg =  36.14 t/s, tg_3s =  35.69 t/s
13.25.444.882 I slot print_timing: id  0 | task 21415 | n_decoded =   1199, tg =  36.14 t/s, tg_3s =  36.16 t/s
13.28.468.665 I slot print_timing: id  0 | task 21415 | n_decoded =   1308, tg =  36.14 t/s, tg_3s =  36.05 t/s
13.31.470.311 I slot print_timing: id  0 | task 21415 | n_decoded =   1417, tg =  36.15 t/s, tg_3s =  36.31 t/s
13.34.495.970 I slot print_timing: id  0 | task 21415 | n_decoded =   1527, tg =  36.16 t/s, tg_3s =  36.36 t/s
13.37.506.809 I slot print_timing: id  0 | task 21415 | n_decoded =   1634, tg =  36.12 t/s, tg_3s =  35.54 t/s
13.40.510.295 I slot print_timing: id  0 | task 21415 | n_decoded =   1742, tg =  36.11 t/s, tg_3s =  35.96 t/s
13.43.517.702 I slot print_timing: id  0 | task 21415 | n_decoded =   1849, tg =  36.08 t/s, tg_3s =  35.58 t/s
13.46.521.706 I slot print_timing: id  0 | task 21415 | n_decoded =   1957, tg =  36.07 t/s, tg_3s =  35.95 t/s
13.49.548.881 I slot print_timing: id  0 | task 21415 | n_decoded =   2066, tg =  36.07 t/s, tg_3s =  36.01 t/s
13.52.574.525 I slot print_timing: id  0 | task 21415 | n_decoded =   2174, tg =  36.05 t/s, tg_3s =  35.69 t/s
13.55.577.313 I slot print_timing: id  0 | task 21415 | n_decoded =   2282, tg =  36.05 t/s, tg_3s =  35.97 t/s
13.58.577.871 I slot print_timing: id  0 | task 21415 | n_decoded =   2389, tg =  36.03 t/s, tg_3s =  35.66 t/s
14.01.598.142 I slot print_timing: id  0 | task 21415 | n_decoded =   2494, tg =  35.97 t/s, tg_3s =  34.77 t/s
14.04.605.160 I slot print_timing: id  0 | task 21415 | n_decoded =   2600, tg =  35.94 t/s, tg_3s =  35.25 t/s
14.07.610.795 I slot print_timing: id  0 | task 21415 | n_decoded =   2708, tg =  35.94 t/s, tg_3s =  35.93 t/s
14.10.636.661 I slot print_timing: id  0 | task 21415 | n_decoded =   2816, tg =  35.93 t/s, tg_3s =  35.69 t/s
14.13.661.759 I slot print_timing: id  0 | task 21415 | n_decoded =   2924, tg =  35.93 t/s, tg_3s =  35.70 t/s
14.16.673.852 I slot print_timing: id  0 | task 21415 | n_decoded =   3032, tg =  35.92 t/s, tg_3s =  35.86 t/s
14.19.691.984 I slot print_timing: id  0 | task 21415 | n_decoded =   3139, tg =  35.91 t/s, tg_3s =  35.45 t/s
14.22.707.140 I slot print_timing: id  0 | task 21415 | n_decoded =   3246, tg =  35.89 t/s, tg_3s =  35.49 t/s
14.25.715.293 I slot print_timing: id  0 | task 21415 | n_decoded =   3354, tg =  35.89 t/s, tg_3s =  35.90 t/s
14.28.733.969 I slot print_timing: id  0 | task 21415 | n_decoded =   3461, tg =  35.88 t/s, tg_3s =  35.45 t/s
14.31.752.790 I slot print_timing: id  0 | task 21415 | n_decoded =   3567, tg =  35.86 t/s, tg_3s =  35.11 t/s
14.34.755.162 I slot print_timing: id  0 | task 21415 | n_decoded =   3674, tg =  35.85 t/s, tg_3s =  35.64 t/s
14.37.774.804 I slot print_timing: id  0 | task 21415 | n_decoded =   3781, tg =  35.84 t/s, tg_3s =  35.43 t/s
14.40.786.631 I slot print_timing: id  0 | task 21415 | n_decoded =   3888, tg =  35.83 t/s, tg_3s =  35.53 t/s
14.43.787.026 I slot print_timing: id  0 | task 21415 | n_decoded =   3995, tg =  35.82 t/s, tg_3s =  35.66 t/s
14.46.804.450 I slot print_timing: id  0 | task 21415 | n_decoded =   4102, tg =  35.82 t/s, tg_3s =  35.46 t/s
14.49.808.862 I slot print_timing: id  0 | task 21415 | n_decoded =   4209, tg =  35.81 t/s, tg_3s =  35.61 t/s
14.52.815.876 I slot print_timing: id  0 | task 21415 | n_decoded =   4316, tg =  35.80 t/s, tg_3s =  35.58 t/s
14.55.822.758 I slot print_timing: id  0 | task 21415 | n_decoded =   4421, tg =  35.78 t/s, tg_3s =  34.92 t/s
14.58.841.122 I slot print_timing: id  0 | task 21415 | n_decoded =   4528, tg =  35.77 t/s, tg_3s =  35.45 t/s
15.01.863.669 I slot print_timing: id  0 | task 21415 | n_decoded =   4635, tg =  35.77 t/s, tg_3s =  35.40 t/s
15.04.882.273 I slot print_timing: id  0 | task 21415 | n_decoded =   4739, tg =  35.74 t/s, tg_3s =  34.45 t/s
15.07.907.376 I slot print_timing: id  0 | task 21415 | n_decoded =   4846, tg =  35.73 t/s, tg_3s =  35.37 t/s
15.10.923.032 I slot print_timing: id  0 | task 21415 | n_decoded =   4953, tg =  35.72 t/s, tg_3s =  35.48 t/s
15.13.942.358 I slot print_timing: id  0 | task 21415 | n_decoded =   5060, tg =  35.72 t/s, tg_3s =  35.44 t/s
15.16.943.861 I slot print_timing: id  0 | task 21415 | n_decoded =   5165, tg =  35.70 t/s, tg_3s =  34.98 t/s
15.19.953.982 I slot print_timing: id  0 | task 21415 | n_decoded =   5272, tg =  35.70 t/s, tg_3s =  35.55 t/s
15.22.960.701 I slot print_timing: id  0 | task 21415 | n_decoded =   5378, tg =  35.69 t/s, tg_3s =  35.25 t/s
15.25.966.617 I slot print_timing: id  0 | task 21415 | n_decoded =   5482, tg =  35.67 t/s, tg_3s =  34.60 t/s
15.28.993.203 I slot print_timing: id  0 | task 21415 | n_decoded =   5589, tg =  35.66 t/s, tg_3s =  35.35 t/s
15.32.001.241 I slot print_timing: id  0 | task 21415 | n_decoded =   5695, tg =  35.65 t/s, tg_3s =  35.24 t/s
15.35.019.290 I slot print_timing: id  0 | task 21415 | n_decoded =   5800, tg =  35.64 t/s, tg_3s =  34.79 t/s
15.38.028.481 I slot print_timing: id  0 | task 21415 | n_decoded =   5905, tg =  35.62 t/s, tg_3s =  34.89 t/s
15.41.048.350 I slot print_timing: id  0 | task 21415 | n_decoded =   6011, tg =  35.62 t/s, tg_3s =  35.10 t/s
15.44.058.730 I slot print_timing: id  0 | task 21415 | n_decoded =   6117, tg =  35.61 t/s, tg_3s =  35.21 t/s
15.47.062.634 I slot print_timing: id  0 | task 21415 | n_decoded =   6222, tg =  35.60 t/s, tg_3s =  34.95 t/s
15.50.087.027 I slot print_timing: id  0 | task 21415 | n_decoded =   6329, tg =  35.59 t/s, tg_3s =  35.38 t/s
15.53.096.489 I slot print_timing: id  0 | task 21415 | n_decoded =   6435, tg =  35.59 t/s, tg_3s =  35.22 t/s
15.56.102.081 I slot print_timing: id  0 | task 21415 | n_decoded =   6540, tg =  35.58 t/s, tg_3s =  34.93 t/s
15.59.129.874 I slot print_timing: id  0 | task 21415 | n_decoded =   6646, tg =  35.57 t/s, tg_3s =  35.01 t/s
16.02.146.506 I slot print_timing: id  0 | task 21415 | n_decoded =   6752, tg =  35.56 t/s, tg_3s =  35.14 t/s
16.05.162.339 I slot print_timing: id  0 | task 21415 | n_decoded =   6857, tg =  35.55 t/s, tg_3s =  34.82 t/s
16.08.179.542 I slot print_timing: id  0 | task 21415 | n_decoded =   6962, tg =  35.54 t/s, tg_3s =  34.80 t/s
16.11.180.124 I slot print_timing: id  0 | task 21415 | n_decoded =   7066, tg =  35.52 t/s, tg_3s =  34.66 t/s
16.14.202.618 I slot print_timing: id  0 | task 21415 | n_decoded =   7172, tg =  35.52 t/s, tg_3s =  35.07 t/s
16.17.204.636 I slot print_timing: id  0 | task 21415 | n_decoded =   7277, tg =  35.51 t/s, tg_3s =  34.98 t/s
16.20.229.366 I slot print_timing: id  0 | task 21415 | n_decoded =   7383, tg =  35.50 t/s, tg_3s =  35.04 t/s
16.23.246.266 I slot print_timing: id  0 | task 21415 | n_decoded =   7488, tg =  35.49 t/s, tg_3s =  34.80 t/s
16.26.262.138 I slot print_timing: id  0 | task 21415 | n_decoded =   7593, tg =  35.48 t/s, tg_3s =  34.82 t/s
16.29.262.197 I slot print_timing: id  0 | task 21415 | n_decoded =   7696, tg =  35.47 t/s, tg_3s =  34.33 t/s
16.32.285.190 I slot print_timing: id  0 | task 21415 | n_decoded =   7802, tg =  35.46 t/s, tg_3s =  35.06 t/s
16.35.294.891 I slot print_timing: id  0 | task 21415 | n_decoded =   7905, tg =  35.44 t/s, tg_3s =  34.22 t/s
16.38.323.831 I slot print_timing: id  0 | task 21415 | n_decoded =   8010, tg =  35.43 t/s, tg_3s =  34.67 t/s
16.41.326.219 I slot print_timing: id  0 | task 21415 | n_decoded =   8115, tg =  35.43 t/s, tg_3s =  34.97 t/s
16.44.339.852 I slot print_timing: id  0 | task 21415 | n_decoded =   8220, tg =  35.42 t/s, tg_3s =  34.84 t/s
16.47.356.948 I slot print_timing: id  0 | task 21415 | n_decoded =   8325, tg =  35.41 t/s, tg_3s =  34.80 t/s
16.50.371.697 I slot print_timing: id  0 | task 21415 | n_decoded =   8430, tg =  35.41 t/s, tg_3s =  34.83 t/s
16.53.391.639 I slot print_timing: id  0 | task 21415 | n_decoded =   8536, tg =  35.40 t/s, tg_3s =  35.10 t/s
16.56.415.422 I slot print_timing: id  0 | task 21415 | n_decoded =   8640, tg =  35.39 t/s, tg_3s =  34.39 t/s
16.59.421.928 I slot print_timing: id  0 | task 21415 | n_decoded =   8741, tg =  35.37 t/s, tg_3s =  33.59 t/s
17.02.424.423 I slot print_timing: id  0 | task 21415 | n_decoded =   8844, tg =  35.35 t/s, tg_3s =  34.30 t/s
17.05.439.890 I slot print_timing: id  0 | task 21415 | n_decoded =   8947, tg =  35.34 t/s, tg_3s =  34.16 t/s
17.08.457.013 I slot print_timing: id  0 | task 21415 | n_decoded =   9051, tg =  35.33 t/s, tg_3s =  34.47 t/s
17.11.475.703 I slot print_timing: id  0 | task 21415 | n_decoded =   9155, tg =  35.32 t/s, tg_3s =  34.45 t/s
17.14.483.102 I slot print_timing: id  0 | task 21415 | n_decoded =   9257, tg =  35.30 t/s, tg_3s =  33.92 t/s
17.14.514.075 I slot print_timing: id  0 | task 21415 | prompt eval time =   12857.04 ms /  5536 tokens (    2.32 ms per token,   430.58 tokens per second)
17.14.514.081 I slot print_timing: id  0 | task 21415 |        eval time =  262242.35 ms /  9258 tokens (   28.33 ms per token,    35.30 tokens per second)
17.14.514.081 I slot print_timing: id  0 | task 21415 |       total time =  275099.40 ms / 14794 tokens
17.14.514.082 I slot print_timing: id  0 | task 21415 |    graphs reused =      30476
17.14.514.405 I slot      release: id  0 | task 21415 | stop processing: n_tokens = 16717, truncated = 0
17.14.559.063 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.547 (> 0.100 thold), f_keep = 0.548
17.14.559.334 I slot launch_slot_: id  0 | task 30679 | processing task, is_child = 0
17.19.134.769 I slot print_timing: id  0 | task 30679 | prompt processing, n_tokens =   2048, progress = 0.57, t =   4.58 s / 447.61 tokens per second
17.23.918.723 I slot print_timing: id  0 | task 30679 | prompt processing, n_tokens =   4096, progress = 0.69, t =   9.36 s / 437.64 tokens per second
17.28.699.580 I slot print_timing: id  0 | task 30679 | prompt processing, n_tokens =   6144, progress = 0.81, t =  14.14 s / 434.50 tokens per second
17.33.530.018 I slot print_timing: id  0 | task 30679 | prompt processing, n_tokens =   8192, progress = 0.93, t =  18.97 s / 431.82 tokens per second
17.35.571.440 I slot print_timing: id  0 | task 30679 | prompt processing, n_tokens =   8776, progress = 0.97, t =  21.01 s / 417.66 tokens per second
17.36.631.370 I slot print_timing: id  0 | task 30679 | prompt processing, n_tokens =   9262, progress = 1.00, t =  22.07 s / 419.63 tokens per second
17.37.041.429 I slot print_timing: id  0 | task 30679 | prompt processing, n_tokens =   9288, progress = 1.00, t =  22.48 s / 413.13 tokens per second
17.40.181.303 I slot print_timing: id  0 | task 30679 | n_decoded =    104, tg =  34.35 t/s, tg_3s =  34.35 t/s
17.43.186.887 I slot print_timing: id  0 | task 30679 | n_decoded =    206, tg =  34.15 t/s, tg_3s =  33.94 t/s
17.46.191.762 I slot print_timing: id  0 | task 30679 | n_decoded =    307, tg =  33.97 t/s, tg_3s =  33.61 t/s
17.49.205.619 I slot print_timing: id  0 | task 30679 | n_decoded =    410, tg =  34.02 t/s, tg_3s =  34.18 t/s
17.52.233.697 I slot print_timing: id  0 | task 30679 | n_decoded =    514, tg =  34.09 t/s, tg_3s =  34.35 t/s
17.54.741.167 I slot print_timing: id  0 | task 30679 | prompt eval time =   22594.60 ms /  9292 tokens (    2.43 ms per token,   411.25 tokens per second)
17.54.741.172 I slot print_timing: id  0 | task 30679 |        eval time =   17587.21 ms /   600 tokens (   29.31 ms per token,    34.12 tokens per second)
17.54.741.173 I slot print_timing: id  0 | task 30679 |       total time =   40181.81 ms /  9892 tokens
17.54.741.174 I slot print_timing: id  0 | task 30679 |    graphs reused =      31072
17.54.741.723 I slot      release: id  0 | task 30679 | stop processing: n_tokens = 17347, truncated = 0
