warn: LLAMA_ARG_HOST environment variable is set, but will be overwritten by command line argument --host
0.01.299.651 W Setting 'enable_thinking' via --chat-template-kwargs is deprecated. Use --reasoning on / --reasoning off instead.
0.01.300.174 W DEPRECATED: --mmap and --no-mmap are deprecated. use --load-mode mmap instead
0.01.300.585 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.01.443.333 I srv          init: The UI is disabled
0.01.443.336 I srv          init: Use --ui/--no-ui (or deprecated --webui/--no-webui) to enable/disable
0.01.446.029 W srv  llama_server: -----------------
0.01.446.031 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.01.446.031 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.01.446.031 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.01.446.031 W srv  llama_server: -----------------
0.01.448.534 I srv    load_model: loading model '/models/Kwaipilot_KAT-Coder-V2.5-Dev-IQ4_XS.gguf'
0.02.589.696 W common_fit_params: failed to fit params to free device memory: model_params::tensor_buft_overrides already set by user, abort
0.45.719.773 I srv    load_model: initializing, n_slots = 1, n_ctx_slot = 128000, kv_unified = 'false'
0.45.766.713 I srv          init: chat template supports preserving reasoning, consider enabling it via --reasoning-preserve
0.45.766.766 I srv  llama_server: model loaded
0.45.766.772 I srv  llama_server: listening on http://0.0.0.0:8080
1.02.767.234 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
21.48.345.333 I slot print_timing: id  0 | task 3131 | n_decoded =   1589, tg =  14.39 t/s, tg_3s =  13.40 t/s
21.51.406.051 I slot print_timing: id  0 | task 3131 | n_decoded =   1642, tg =  14.47 t/s, tg_3s =  17.32 t/s
21.54.455.213 I slot print_timing: id  0 | task 3131 | n_decoded =   1685, tg =  14.46 t/s, tg_3s =  14.10 t/s
21.57.552.305 I slot print_timing: id  0 | task 3131 | n_decoded =   1725, tg =  14.42 t/s, tg_3s =  12.92 t/s
22.00.584.093 I slot print_timing: id  0 | task 3131 | n_decoded =   1768, tg =  14.42 t/s, tg_3s =  14.18 t/s
22.03.624.404 I slot print_timing: id  0 | task 3131 | n_decoded =   1822, tg =  14.50 t/s, tg_3s =  17.76 t/s
22.06.646.691 I slot print_timing: id  0 | task 3131 | n_decoded =   1865, tg =  14.49 t/s, tg_3s =  14.23 t/s
22.09.707.575 I slot print_timing: id  0 | task 3131 | n_decoded =   1901, tg =  14.43 t/s, tg_3s =  11.76 t/s
22.12.728.699 I slot print_timing: id  0 | task 3131 | n_decoded =   1948, tg =  14.45 t/s, tg_3s =  15.56 t/s
22.15.826.868 I slot print_timing: id  0 | task 3131 | n_decoded =   1995, tg =  14.47 t/s, tg_3s =  15.17 t/s
22.18.945.524 I slot print_timing: id  0 | task 3131 | n_decoded =   2037, tg =  14.45 t/s, tg_3s =  13.47 t/s
22.21.949.777 I slot print_timing: id  0 | task 3131 | n_decoded =   2086, tg =  14.49 t/s, tg_3s =  16.31 t/s
22.24.997.557 I slot print_timing: id  0 | task 3131 | n_decoded =   2142, tg =  14.57 t/s, tg_3s =  18.37 t/s
22.28.055.153 I slot print_timing: id  0 | task 3131 | n_decoded =   2189, tg =  14.58 t/s, tg_3s =  15.37 t/s
22.31.103.208 I slot print_timing: id  0 | task 3131 | n_decoded =   2236, tg =  14.60 t/s, tg_3s =  15.42 t/s
22.34.164.022 I slot print_timing: id  0 | task 3131 | n_decoded =   2287, tg =  14.64 t/s, tg_3s =  16.66 t/s
22.37.219.015 I slot print_timing: id  0 | task 3131 | n_decoded =   2334, tg =  14.65 t/s, tg_3s =  15.38 t/s
22.40.221.368 I slot print_timing: id  0 | task 3131 | n_decoded =   2386, tg =  14.70 t/s, tg_3s =  17.32 t/s
22.43.224.027 I slot print_timing: id  0 | task 3131 | n_decoded =   2437, tg =  14.75 t/s, tg_3s =  16.98 t/s
22.46.264.573 I slot print_timing: id  0 | task 3131 | n_decoded =   2478, tg =  14.72 t/s, tg_3s =  13.48 t/s
22.49.283.295 I slot print_timing: id  0 | task 3131 | n_decoded =   2524, tg =  14.73 t/s, tg_3s =  15.24 t/s
22.52.315.008 I slot print_timing: id  0 | task 3131 | n_decoded =   2571, tg =  14.74 t/s, tg_3s =  15.50 t/s
22.55.428.456 I slot print_timing: id  0 | task 3131 | n_decoded =   2616, tg =  14.74 t/s, tg_3s =  14.45 t/s
22.58.470.684 I slot print_timing: id  0 | task 3131 | n_decoded =   2659, tg =  14.73 t/s, tg_3s =  14.13 t/s
23.01.474.328 I slot print_timing: id  0 | task 3131 | n_decoded =   2704, tg =  14.73 t/s, tg_3s =  14.98 t/s
23.04.496.755 I slot print_timing: id  0 | task 3131 | n_decoded =   2754, tg =  14.76 t/s, tg_3s =  16.54 t/s
23.07.535.796 I slot print_timing: id  0 | task 3131 | n_decoded =   2801, tg =  14.77 t/s, tg_3s =  15.47 t/s
23.10.548.128 I slot print_timing: id  0 | task 3131 | n_decoded =   2850, tg =  14.80 t/s, tg_3s =  16.27 t/s
23.13.589.385 I slot print_timing: id  0 | task 3131 | n_decoded =   2900, tg =  14.82 t/s, tg_3s =  16.44 t/s
23.16.612.476 I slot print_timing: id  0 | task 3131 | n_decoded =   2944, tg =  14.82 t/s, tg_3s =  14.55 t/s
23.19.626.174 I slot print_timing: id  0 | task 3131 | n_decoded =   2997, tg =  14.86 t/s, tg_3s =  17.59 t/s
23.22.634.751 I slot print_timing: id  0 | task 3131 | n_decoded =   3038, tg =  14.84 t/s, tg_3s =  13.63 t/s
23.25.708.283 I slot print_timing: id  0 | task 3131 | n_decoded =   3084, tg =  14.84 t/s, tg_3s =  14.97 t/s
23.28.738.643 I slot print_timing: id  0 | task 3131 | n_decoded =   3141, tg =  14.90 t/s, tg_3s =  18.81 t/s
23.31.775.902 I slot print_timing: id  0 | task 3131 | n_decoded =   3184, tg =  14.89 t/s, tg_3s =  14.16 t/s
23.34.827.723 I slot print_timing: id  0 | task 3131 | n_decoded =   3233, tg =  14.91 t/s, tg_3s =  16.06 t/s
23.37.866.392 I slot print_timing: id  0 | task 3131 | n_decoded =   3280, tg =  14.91 t/s, tg_3s =  15.47 t/s
23.40.911.831 I slot print_timing: id  0 | task 3131 | n_decoded =   3324, tg =  14.91 t/s, tg_3s =  14.45 t/s
23.43.925.952 I slot print_timing: id  0 | task 3131 | n_decoded =   3383, tg =  14.97 t/s, tg_3s =  19.57 t/s
23.46.985.989 I slot print_timing: id  0 | task 3131 | n_decoded =   3435, tg =  15.00 t/s, tg_3s =  16.99 t/s
23.50.030.919 I slot print_timing: id  0 | task 3131 | n_decoded =   3479, tg =  14.99 t/s, tg_3s =  14.45 t/s
23.53.104.126 I slot print_timing: id  0 | task 3131 | n_decoded =   3525, tg =  14.99 t/s, tg_3s =  14.97 t/s
23.56.107.725 I slot print_timing: id  0 | task 3131 | n_decoded =   3578, tg =  15.02 t/s, tg_3s =  17.65 t/s
23.59.142.257 I slot print_timing: id  0 | task 3131 | n_decoded =   3622, tg =  15.02 t/s, tg_3s =  14.50 t/s
24.02.157.489 I slot print_timing: id  0 | task 3131 | n_decoded =   3680, tg =  15.07 t/s, tg_3s =  19.24 t/s
24.05.193.330 I slot print_timing: id  0 | task 3131 | n_decoded =   3729, tg =  15.08 t/s, tg_3s =  16.14 t/s
24.08.276.151 I slot print_timing: id  0 | task 3131 | n_decoded =   3773, tg =  15.07 t/s, tg_3s =  14.27 t/s
24.11.294.448 I slot print_timing: id  0 | task 3131 | n_decoded =   3806, tg =  15.02 t/s, tg_3s =  10.93 t/s
24.14.330.836 I slot print_timing: id  0 | task 3131 | n_decoded =   3851, tg =  15.02 t/s, tg_3s =  14.82 t/s
24.17.360.903 I slot print_timing: id  0 | task 3131 | n_decoded =   3901, tg =  15.04 t/s, tg_3s =  16.50 t/s
24.20.393.434 I slot print_timing: id  0 | task 3131 | n_decoded =   3946, tg =  15.04 t/s, tg_3s =  14.84 t/s
24.23.430.500 I slot print_timing: id  0 | task 3131 | n_decoded =   4001, tg =  15.07 t/s, tg_3s =  18.11 t/s
24.26.486.417 I slot print_timing: id  0 | task 3131 | n_decoded =   4049, tg =  15.08 t/s, tg_3s =  15.71 t/s
24.29.560.410 I slot print_timing: id  0 | task 3131 | n_decoded =   4090, tg =  15.06 t/s, tg_3s =  13.34 t/s
24.32.583.742 I slot print_timing: id  0 | task 3131 | n_decoded =   4145, tg =  15.09 t/s, tg_3s =  18.19 t/s
24.35.584.410 I slot print_timing: id  0 | task 3131 | n_decoded =   4191, tg =  15.10 t/s, tg_3s =  15.33 t/s
24.38.652.870 I slot print_timing: id  0 | task 3131 | n_decoded =   4233, tg =  15.08 t/s, tg_3s =  13.69 t/s
24.41.671.065 I slot print_timing: id  0 | task 3131 | n_decoded =   4285, tg =  15.10 t/s, tg_3s =  17.23 t/s
24.44.742.409 I slot print_timing: id  0 | task 3131 | n_decoded =   4333, tg =  15.11 t/s, tg_3s =  15.63 t/s
24.47.781.659 I slot print_timing: id  0 | task 3131 | n_decoded =   4372, tg =  15.08 t/s, tg_3s =  12.83 t/s
24.48.950.309 I slot print_timing: id  0 | task 3131 | prompt eval time =    1530.12 ms /   331 tokens (    4.62 ms per token,   216.32 tokens per second)
24.48.950.506 I slot print_timing: id  0 | task 3131 |        eval time =  291002.64 ms /  4387 tokens (   66.33 ms per token,    15.08 tokens per second)
24.48.950.575 I slot print_timing: id  0 | task 3131 |       total time =  292532.76 ms /  4718 tokens
24.48.950.611 I slot print_timing: id  0 | task 3131 |    graphs reused =       7381
24.48.953.888 I slot      release: id  0 | task 3131 | stop processing: n_tokens = 94106, truncated = 0
24.50.051.421 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.972 (> 0.100 thold), f_keep = 0.978
24.50.053.777 I slot launch_slot_: id  0 | task 7521 | processing task, is_child = 0
24.55.103.332 I slot print_timing: id  0 | task 7521 | prompt processing, n_tokens =   2048, progress = 0.97, t =   5.05 s / 405.58 tokens per second
25.00.336.391 I slot print_timing: id  0 | task 7521 | prompt processing, n_tokens =   4096, progress = 0.99, t =  10.28 s / 398.34 tokens per second
25.01.521.514 I slot print_timing: id  0 | task 7521 | prompt processing, n_tokens =   4390, progress = 0.99, t =  11.47 s / 382.81 tokens per second
25.01.864.898 I slot print_timing: id  0 | task 7521 | prompt processing, n_tokens =   4392, progress = 0.99, t =  11.81 s / 371.85 tokens per second
25.03.000.766 I slot print_timing: id  0 | task 7521 | prompt processing, n_tokens =   4904, progress = 1.00, t =  12.95 s / 378.78 tokens per second
25.10.684.955 I slot print_timing: id  0 | task 7521 | n_decoded =    100, tg =  13.74 t/s, tg_3s =  13.74 t/s
25.13.721.379 I slot print_timing: id  0 | task 7521 | n_decoded =    161, tg =  15.61 t/s, tg_3s =  20.09 t/s
25.16.764.002 I slot print_timing: id  0 | task 7521 | n_decoded =    213, tg =  15.95 t/s, tg_3s =  17.09 t/s
25.19.847.040 I slot print_timing: id  0 | task 7521 | n_decoded =    247, tg =  15.03 t/s, tg_3s =  11.03 t/s
25.22.877.832 I slot print_timing: id  0 | task 7521 | n_decoded =    295, tg =  15.15 t/s, tg_3s =  15.84 t/s
25.25.889.220 I slot print_timing: id  0 | task 7521 | n_decoded =    334, tg =  14.86 t/s, tg_3s =  12.95 t/s
25.28.920.649 I slot print_timing: id  0 | task 7521 | n_decoded =    365, tg =  14.31 t/s, tg_3s =  10.23 t/s
25.31.939.572 I slot print_timing: id  0 | task 7521 | n_decoded =    407, tg =  14.27 t/s, tg_3s =  13.91 t/s
25.34.988.265 I slot print_timing: id  0 | task 7521 | n_decoded =    462, tg =  14.63 t/s, tg_3s =  18.04 t/s
25.38.030.778 I slot print_timing: id  0 | task 7521 | n_decoded =    508, tg =  14.67 t/s, tg_3s =  15.12 t/s
25.41.038.801 I slot print_timing: id  0 | task 7521 | n_decoded =    553, tg =  14.70 t/s, tg_3s =  14.96 t/s
25.44.056.514 I slot print_timing: id  0 | task 7521 | n_decoded =    610, tg =  15.01 t/s, tg_3s =  18.89 t/s
25.47.097.982 I slot print_timing: id  0 | task 7521 | n_decoded =    656, tg =  15.02 t/s, tg_3s =  15.12 t/s
25.50.132.516 I slot print_timing: id  0 | task 7521 | n_decoded =    709, tg =  15.17 t/s, tg_3s =  17.47 t/s
25.50.281.367 I slot print_timing: id  0 | task 7521 | prompt eval time =   13355.36 ms /  4908 tokens (    2.72 ms per token,   367.49 tokens per second)
25.50.281.372 I slot print_timing: id  0 | task 7521 |        eval time =   46872.18 ms /   712 tokens (   65.83 ms per token,    15.19 tokens per second)
25.50.281.373 I slot print_timing: id  0 | task 7521 |       total time =   60227.54 ms /  5620 tokens
25.50.281.374 I slot print_timing: id  0 | task 7521 |    graphs reused =       8088
25.50.284.834 I slot      release: id  0 | task 7521 | stop processing: n_tokens = 95335, truncated = 0
25.51.137.289 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.995 (> 0.100 thold), f_keep = 1.000
25.51.139.752 I slot launch_slot_: id  0 | task 8239 | processing task, is_child = 0
25.59.085.384 I slot print_timing: id  0 | task 8239 | n_decoded =    100, tg =  16.05 t/s, tg_3s =  16.05 t/s
26.02.130.757 I slot print_timing: id  0 | task 8239 | n_decoded =    146, tg =  15.74 t/s, tg_3s =  15.10 t/s
26.05.220.850 I slot print_timing: id  0 | task 8239 | n_decoded =    173, tg =  13.99 t/s, tg_3s =   8.74 t/s
26.07.241.277 I slot print_timing: id  0 | task 8239 | prompt eval time =    1713.26 ms /   512 tokens (    3.35 ms per token,   298.85 tokens per second)
26.07.241.288 I slot print_timing: id  0 | task 8239 |        eval time =   14388.20 ms /   195 tokens (   73.79 ms per token,    13.55 tokens per second)
26.07.241.289 I slot print_timing: id  0 | task 8239 |       total time =   16101.46 ms /   707 tokens
26.07.241.290 I slot print_timing: id  0 | task 8239 |    graphs reused =       8280
26.07.244.446 I slot      release: id  0 | task 8239 | stop processing: n_tokens = 96041, truncated = 0
26.07.660.568 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 358232752576
26.08.926.114 I slot launch_slot_: id  0 | task 8437 | processing task, is_child = 0
26.14.774.287 I slot print_timing: id  0 | task 8437 | prompt processing, n_tokens =   2540, progress = 0.05, t =   5.85 s / 434.33 tokens per second
26.19.145.748 I slot print_timing: id  0 | task 8437 | prompt processing, n_tokens =   4588, progress = 0.10, t =  10.22 s / 448.94 tokens per second
26.23.501.789 I slot print_timing: id  0 | task 8437 | prompt processing, n_tokens =   6636, progress = 0.14, t =  14.58 s / 455.28 tokens per second
26.27.979.649 I slot print_timing: id  0 | task 8437 | prompt processing, n_tokens =   8684, progress = 0.18, t =  19.05 s / 455.77 tokens per second
26.32.036.606 I slot print_timing: id  0 | task 8437 | prompt processing, n_tokens =  10295, progress = 0.22, t =  23.11 s / 445.47 tokens per second
26.36.374.824 I slot print_timing: id  0 | task 8437 | prompt processing, n_tokens =  12343, progress = 0.26, t =  27.45 s / 449.68 tokens per second
26.40.695.121 I slot print_timing: id  0 | task 8437 | prompt processing, n_tokens =  14391, progress = 0.30, t =  31.77 s / 452.99 tokens per second
26.45.158.985 I slot print_timing: id  0 | task 8437 | prompt processing, n_tokens =  16439, progress = 0.35, t =  36.23 s / 453.70 tokens per second
26.49.756.995 I slot print_timing: id  0 | task 8437 | prompt processing, n_tokens =  18487, progress = 0.39, t =  40.83 s / 452.77 tokens per second
26.54.419.863 I slot print_timing: id  0 | task 8437 | prompt processing, n_tokens =  20535, progress = 0.43, t =  45.49 s / 451.38 tokens per second
26.54.820.768 I slot print_timing: id  0 | task 8437 | prompt processing, n_tokens =  20548, progress = 0.43, t =  45.89 s / 447.72 tokens per second
26.57.011.539 I slot print_timing: id  0 | task 8437 | prompt processing, n_tokens =  21420, progress = 0.45, t =  48.09 s / 445.46 tokens per second
27.01.775.548 I slot print_timing: id  0 | task 8437 | prompt processing, n_tokens =  23468, progress = 0.50, t =  52.85 s / 444.05 tokens per second
27.06.578.799 I slot print_timing: id  0 | task 8437 | prompt processing, n_tokens =  25516, progress = 0.54, t =  57.65 s / 442.58 tokens per second
27.11.335.266 I slot print_timing: id  0 | task 8437 | prompt processing, n_tokens =  27564, progress = 0.58, t =  62.41 s / 441.67 tokens per second
27.14.628.961 I slot print_timing: id  0 | task 8437 | prompt processing, n_tokens =  29077, progress = 0.61, t =  65.70 s / 442.55 tokens per second
27.19.081.997 I slot print_timing: id  0 | task 8437 | prompt processing, n_tokens =  30775, progress = 0.65, t =  70.16 s / 438.67 tokens per second
27.23.904.230 I slot print_timing: id  0 | task 8437 | prompt processing, n_tokens =  32823, progress = 0.69, t =  74.98 s / 437.77 tokens per second
27.28.322.029 I slot print_timing: id  0 | task 8437 | prompt processing, n_tokens =  34871, progress = 0.74, t =  79.40 s / 439.20 tokens per second
27.33.161.673 I slot print_timing: id  0 | task 8437 | prompt processing, n_tokens =  36919, progress = 0.78, t =  84.24 s / 438.28 tokens per second
27.37.368.366 I slot print_timing: id  0 | task 8437 | prompt processing, n_tokens =  38490, progress = 0.81, t =  88.44 s / 435.20 tokens per second
27.40.458.529 I slot print_timing: id  0 | task 8437 | prompt processing, n_tokens =  39606, progress = 0.84, t =  91.53 s / 432.70 tokens per second
27.45.335.522 I slot print_timing: id  0 | task 8437 | prompt processing, n_tokens =  41654, progress = 0.88, t =  96.41 s / 432.05 tokens per second
27.50.284.178 I slot print_timing: id  0 | task 8437 | prompt processing, n_tokens =  43702, progress = 0.92, t = 101.36 s / 431.16 tokens per second
27.55.266.769 I slot print_timing: id  0 | task 8437 | prompt processing, n_tokens =  45750, progress = 0.97, t = 106.34 s / 430.22 tokens per second
27.58.507.694 I slot print_timing: id  0 | task 8437 | prompt processing, n_tokens =  46823, progress = 0.99, t = 109.58 s / 427.29 tokens per second
27.59.412.035 I slot print_timing: id  0 | task 8437 | prompt processing, n_tokens =  47048, progress = 0.99, t = 110.49 s / 425.83 tokens per second
28.00.309.934 I slot print_timing: id  0 | task 8437 | prompt processing, n_tokens =  47335, progress = 1.00, t = 111.38 s / 424.97 tokens per second
28.07.393.517 I slot print_timing: id  0 | task 8437 | n_decoded =    100, tg =  14.64 t/s, tg_3s =  14.64 t/s
28.10.430.919 I slot print_timing: id  0 | task 8437 | n_decoded =    153, tg =  15.50 t/s, tg_3s =  17.45 t/s
28.13.497.275 I slot print_timing: id  0 | task 8437 | n_decoded =    197, tg =  15.23 t/s, tg_3s =  14.35 t/s
28.16.497.593 I slot print_timing: id  0 | task 8437 | n_decoded =    233, tg =  14.62 t/s, tg_3s =  12.00 t/s
28.19.580.528 I slot print_timing: id  0 | task 8437 | n_decoded =    277, tg =  14.56 t/s, tg_3s =  14.27 t/s
28.22.759.819 I slot print_timing: id  0 | task 8437 | n_decoded =    334, tg =  15.05 t/s, tg_3s =  17.93 t/s
28.25.786.533 I slot print_timing: id  0 | task 8437 | n_decoded =    380, tg =  15.06 t/s, tg_3s =  15.20 t/s
28.28.794.020 I slot print_timing: id  0 | task 8437 | n_decoded =    431, tg =  15.27 t/s, tg_3s =  16.96 t/s
28.31.804.403 I slot print_timing: id  0 | task 8437 | n_decoded =    481, tg =  15.40 t/s, tg_3s =  16.61 t/s
28.34.826.092 I slot print_timing: id  0 | task 8437 | n_decoded =    531, tg =  15.50 t/s, tg_3s =  16.55 t/s
28.37.894.303 I slot print_timing: id  0 | task 8437 | n_decoded =    580, tg =  15.54 t/s, tg_3s =  15.97 t/s
28.39.835.728 I slot print_timing: id  0 | task 8437 | prompt eval time =  111634.93 ms / 47339 tokens (    2.36 ms per token,   424.05 tokens per second)
28.39.835.739 I slot print_timing: id  0 | task 8437 |        eval time =   39274.62 ms /   604 tokens (   65.02 ms per token,    15.38 tokens per second)
28.39.835.741 I slot print_timing: id  0 | task 8437 |       total time =  150909.55 ms / 47943 tokens
28.39.835.743 I slot print_timing: id  0 | task 8437 |    graphs reused =       8879
28.39.838.230 I slot      release: id  0 | task 8437 | stop processing: n_tokens = 47942, truncated = 0
28.40.237.163 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = 358385346361
28.40.968.710 I slot launch_slot_: id  0 | task 9072 | processing task, is_child = 0
28.45.279.966 I slot print_timing: id  0 | task 9072 | prompt processing, n_tokens =   2048, progress = 0.10, t =   4.31 s / 475.04 tokens per second
28.49.671.317 I slot print_timing: id  0 | task 9072 | prompt processing, n_tokens =   4096, progress = 0.21, t =   8.70 s / 470.66 tokens per second
28.54.019.801 I slot print_timing: id  0 | task 9072 | prompt processing, n_tokens =   6144, progress = 0.31, t =  13.05 s / 470.77 tokens per second
28.58.363.820 I slot print_timing: id  0 | task 9072 | prompt processing, n_tokens =   8192, progress = 0.42, t =  17.40 s / 470.94 tokens per second
29.02.896.890 I slot print_timing: id  0 | task 9072 | prompt processing, n_tokens =  10240, progress = 0.52, t =  21.93 s / 466.98 tokens per second
29.05.116.349 I slot print_timing: id  0 | task 9072 | prompt processing, n_tokens =  11228, progress = 0.57, t =  24.15 s / 464.97 tokens per second
29.07.851.924 I slot print_timing: id  0 | task 9072 | prompt processing, n_tokens =  12280, progress = 0.63, t =  26.88 s / 456.79 tokens per second
29.11.888.701 I slot print_timing: id  0 | task 9072 | prompt processing, n_tokens =  14328, progress = 0.73, t =  30.92 s / 463.39 tokens per second
29.16.185.438 I slot print_timing: id  0 | task 9072 | prompt processing, n_tokens =  16376, progress = 0.84, t =  35.12 s / 466.33 tokens per second
29.20.547.046 I slot print_timing: id  0 | task 9072 | prompt processing, n_tokens =  18424, progress = 0.94, t =  39.58 s / 465.51 tokens per second
29.22.528.271 I slot print_timing: id  0 | task 9072 | prompt processing, n_tokens =  19088, progress = 0.97, t =  41.56 s / 459.29 tokens per second
29.23.590.535 I slot print_timing: id  0 | task 9072 | prompt processing, n_tokens =  19571, progress = 1.00, t =  42.62 s / 459.18 tokens per second
29.24.193.807 I slot print_timing: id  0 | task 9072 | prompt processing, n_tokens =  19600, progress = 1.00, t =  43.23 s / 453.44 tokens per second
29.30.636.760 I slot print_timing: id  0 | task 9072 | n_decoded =    100, tg =  16.09 t/s, tg_3s =  16.09 t/s
29.33.733.125 I slot print_timing: id  0 | task 9072 | n_decoded =    171, tg =  18.37 t/s, tg_3s =  22.93 t/s
29.36.791.361 I slot print_timing: id  0 | task 9072 | n_decoded =    231, tg =  18.68 t/s, tg_3s =  19.62 t/s
29.39.798.089 I slot print_timing: id  0 | task 9072 | n_decoded =    279, tg =  18.15 t/s, tg_3s =  15.97 t/s
29.42.849.213 I slot print_timing: id  0 | task 9072 | n_decoded =    338, tg =  18.34 t/s, tg_3s =  19.34 t/s
29.45.868.118 I slot print_timing: id  0 | task 9072 | n_decoded =    408, tg =  19.02 t/s, tg_3s =  23.19 t/s
29.48.940.516 I slot print_timing: id  0 | task 9072 | n_decoded =    464, tg =  18.92 t/s, tg_3s =  18.23 t/s
29.50.088.783 I slot print_timing: id  0 | task 9072 | prompt eval time =   43453.33 ms / 19604 tokens (    2.22 ms per token,   451.15 tokens per second)
29.50.088.954 I slot print_timing: id  0 | task 9072 |        eval time =   25666.69 ms /   483 tokens (   53.14 ms per token,    18.82 tokens per second)
29.50.088.955 I slot print_timing: id  0 | task 9072 |       total time =   69120.02 ms / 20087 tokens
29.50.088.971 I slot print_timing: id  0 | task 9072 |    graphs reused =       9358
29.50.089.857 I slot      release: id  0 | task 9072 | stop processing: n_tokens = 20086, truncated = 0
29.55.177.937 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.987 (> 0.100 thold), f_keep = 1.000
29.55.179.473 I slot launch_slot_: id  0 | task 9569 | processing task, is_child = 0
30.01.951.443 I slot print_timing: id  0 | task 9569 | n_decoded =    100, tg =  18.07 t/s, tg_3s =  18.07 t/s
30.02.056.309 I slot print_timing: id  0 | task 9569 | prompt eval time =    1236.95 ms /   267 tokens (    4.63 ms per token,   215.85 tokens per second)
30.02.056.313 I slot print_timing: id  0 | task 9569 |        eval time =    5639.84 ms /   102 tokens (   55.29 ms per token,    18.09 tokens per second)
30.02.056.314 I slot print_timing: id  0 | task 9569 |       total time =    6876.80 ms /   369 tokens
30.02.056.317 I slot print_timing: id  0 | task 9569 |    graphs reused =       9458
30.02.057.910 I slot      release: id  0 | task 9569 | stop processing: n_tokens = 20454, truncated = 0
30.14.916.717 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.963 (> 0.100 thold), f_keep = 1.000
30.14.918.253 I slot launch_slot_: id  0 | task 9674 | processing task, is_child = 0
30.23.139.972 I slot print_timing: id  0 | task 9674 | n_decoded =    100, tg =  17.16 t/s, tg_3s =  17.16 t/s
30.25.426.972 I slot print_timing: id  0 | task 9674 | prompt eval time =    2395.65 ms /   794 tokens (    3.02 ms per token,   331.43 tokens per second)
30.25.426.977 I slot print_timing: id  0 | task 9674 |        eval time =    8113.03 ms /   151 tokens (   53.73 ms per token,    18.61 tokens per second)
30.25.426.992 I slot print_timing: id  0 | task 9674 |       total time =   10508.68 ms /   945 tokens
30.25.426.995 I slot print_timing: id  0 | task 9674 |    graphs reused =       9607
30.25.428.122 I slot      release: id  0 | task 9674 | stop processing: n_tokens = 21398, truncated = 0
30.25.723.935 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.991 (> 0.100 thold), f_keep = 1.000
30.25.725.446 I slot launch_slot_: id  0 | task 9829 | processing task, is_child = 0
30.33.986.960 I slot print_timing: id  0 | task 9829 | n_decoded =    100, tg =  14.11 t/s, tg_3s =  14.11 t/s
30.35.306.190 I slot print_timing: id  0 | task 9829 | prompt eval time =    1176.20 ms /   196 tokens (    6.00 ms per token,   166.64 tokens per second)
30.35.306.200 I slot print_timing: id  0 | task 9829 |        eval time =    8404.50 ms /   125 tokens (   67.24 ms per token,    14.87 tokens per second)
30.35.306.201 I slot print_timing: id  0 | task 9829 |       total time =    9580.70 ms /   321 tokens
30.35.306.202 I slot print_timing: id  0 | task 9829 |    graphs reused =       9730
30.35.307.491 I slot      release: id  0 | task 9829 | stop processing: n_tokens = 21718, truncated = 0
30.36.678.257 I slot get_availabl: id  0 | task -1 | selected slot by LCP similarity, sim_best = 0.980 (> 0.100 thold), f_keep = 1.000
30.36.681.084 I slot launch_slot_: id  0 | task 9957 | processing task, is_child = 0
30.44.090.686 I slot print_timing: id  0 | task 9957 | n_decoded =    100, tg =  16.91 t/s, tg_3s =  16.91 t/s
30.47.138.698 I slot print_timing: id  0 | task 9957 | n_decoded =    150, tg =  16.74 t/s, tg_3s =  16.40 t/s
30.50.180.485 I slot print_timing: id  0 | task 9957 | n_decoded =    198, tg =  16.50 t/s, tg_3s =  15.78 t/s
30.53.240.372 I slot print_timing: id  0 | task 9957 | n_decoded =    262, tg =  17.39 t/s, tg_3s =  20.92 t/s
30.56.306.893 I slot print_timing: id  0 | task 9957 | n_decoded =    315, tg =  17.38 t/s, tg_3s =  17.28 t/s
30.59.321.912 I slot print_timing: id  0 | task 9957 | n_decoded =    364, tg =  17.22 t/s, tg_3s =  16.25 t/s
31.02.335.385 I slot print_timing: id  0 | task 9957 | n_decoded =    424, tg =  17.55 t/s, tg_3s =  19.91 t/s
31.05.382.142 I slot print_timing: id  0 | task 9957 | n_decoded =    494, tg =  18.16 t/s, tg_3s =  22.98 t/s
31.08.432.188 I slot print_timing: id  0 | task 9957 | n_decoded =    543, tg =  17.95 t/s, tg_3s =  16.07 t/s
31.11.440.036 I slot print_timing: id  0 | task 9957 | n_decoded =    587, tg =  17.65 t/s, tg_3s =  14.63 t/s
31.14.456.730 I slot print_timing: id  0 | task 9957 | n_decoded =    631, tg =  17.39 t/s, tg_3s =  14.60 t/s
